Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Trial # 82,layer9-17_O2_to_O5.jpg,layer9-17/layer9-17_O2_to_O5.jpg,OO,layer9-17,0,81,81,81,,,,,,,,,590.6378806259963,None,2.0,2.3021713589987485,590.6378806259963,None,590.6378806259963,None,590.6378806259963,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 83,layer6-8_O6_to_O7.jpg,layer6-8/layer6-8_O6_to_O7.jpg,OO,layer6-8,0,82,82,82,,,,,,,,,593.2568822579997,None,4.0,2.2326833929982968,593.2568822579997,None,593.2568822579997,None,593.2568822579997,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 84,layer9-17_O11_to_T1.jpg,layer9-17/layer9-17_O11_to_T1.jpg,OT,layer9-17,0,83,83,83,,,,,,,,,596.0396572280006,None,2.0,1.8294563720046426,596.0396572280006,None,596.0396572280006,None,596.0396572280006,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 85,layer6-8_O5_to_T12.jpg,layer6-8/layer6-8_O5_to_T12.jpg,OT,layer6-8,0,84,84,84,,,,,,,,,598.1915911859978,None,3.0,2.3946960659959586,598.1915911859978,None,598.1915911859978,None,598.1915911859978,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 86,layer6-8_O4_to_O7.jpg,layer6-8/layer6-8_O4_to_O7.jpg,OO,layer6-8,0,85,85,85,,,,,,,,,601.1077362279975,None,4.0,2.536119468000834,601.1077362279975,None,601.1077362279975,None,601.1077362279975,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 87,layer6-8_T10_to_T8.jpg,layer6-8/layer6-8_T10_to_T8.jpg,TT,layer6-8,0,86,86,86,,,,,,,,,604.7593803599957,None,2.0,3.497362902999157,604.7593803599957,None,604.7593803599957,None,604.7593803599957,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 88,layer6-8_O10_to_T3.jpg,layer6-8/layer6-8_O10_to_T3.jpg,OT,layer6-8,0,87,87,87,,,,,,,,,610.2608653290008,None,3.0,2.5961850940002478,610.2608653290008,None,610.2608653290008,None,610.2608653290008,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 89,layer6-8_O5_to_O9.jpg,layer6-8/layer6-8_O5_to_O9.jpg,OO,layer6-8,0,88,88,88,,,,,,,,,613.2462218619985,None,4.0,5.5158373640006175,613.2462218619985,None,613.2462218619985,None,613.2462218619985,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 90,layer6-8_O10_to_O11.jpg,layer6-8/layer6-8_O10_to_O11.jpg,OO,layer6-8,0,89,89,89,,,,,,,,,619.1814706500008,None,4.0,3.8290472340013366,619.1814706500008,None,619.1814706500008,None,619.1814706500008,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 91,layer0-5_O4_to_T5.jpg,layer0-5/layer0-5_O4_to_T5.jpg,OT,layer0-5,0,90,90,90,,,,,,,,,623.3153156949993,None,1.0,2.0610659800004214,623.3153156949993,None,623.3153156949993,None,623.3153156949993,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 92,layer0-5_T11_to_T12.jpg,layer0-5/layer0-5_T11_to_T12.jpg,TT,layer0-5,0,91,91,91,,,,,,,,,627.8178240709967,None,1.0,3.0475854399992386,627.8178240709967,None,627.8178240709967,None,627.8178240709967,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 93,layer0-5_T10_to_T3.jpg,layer0-5/layer0-5_T10_to_T3.jpg,TT,layer0-5,0,92,92,92,,,,,,,,,632.9517541229943,None,1.0,2.334599124995293,632.9517541229943,None,632.9517541229943,None,632.9517541229943,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 94,layer0-5_O2_to_O8.jpg,layer0-5/layer0-5_O2_to_O8.jpg,OO,layer0-5,0,93,93,93,,,,,,,,,635.885619198998,None,1.0,4.800941702000273,635.885619198998,None,635.885619198998,None,635.885619198998,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 95,layer0-5_T3_to_T8.jpg,layer0-5/layer0-5_T3_to_T8.jpg,TT,layer0-5,0,94,94,94,,,,,,,,,642.0036440279946,None,1.0,2.741421304999676,642.0036440279946,None,642.0036440279946,None,642.0036440279946,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 96,layer0-5_O7_to_O8.jpg,layer0-5/layer0-5_O7_to_O8.jpg,OO,layer0-5,0,95,95,95,,,,,,,,,645.7719880969962,None,1.0,3.734618662005232,645.7719880969962,None,645.7719880969962,None,645.7719880969962,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 97,layer6-8_T10_to_T6.jpg,layer6-8/layer6-8_T10_to_T6.jpg,TT,layer6-8,0,96,96,96,,,,,,,,,649.7399874830007,None,4.0,2.2941098200026317,649.7399874830007,None,649.7399874830007,None,649.7399874830007,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 98,layer0-5_O1_to_O5.jpg,layer0-5/layer0-5_O1_to_O5.jpg,OO,layer0-5,0,97,97,97,,,,,,,,,652.3406529389977,None,1.0,2.0148888859985163,652.3406529389977,None,652.3406529389977,None,652.3406529389977,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 99,layer6-8_O1_to_O6.jpg,layer6-8/layer6-8_O1_to_O6.jpg,OO,layer6-8,0,98,98,98,,,,,,,,,654.6581292769988,None,1.0,1.69156239899894,654.6581292769988,None,654.6581292769988,None,654.6581292769988,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 100,layer6-8_O3_to_T1.jpg,layer6-8/layer6-8_O3_to_T1.jpg,OT,layer6-8,0,99,99,99,,,,,,,,,658.4771662959974,None,3.0,9.03013753399864,658.4771662959974,None,658.4771662959974,None,658.4771662959974,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 101,layer6-8_T1_to_T9.jpg,layer6-8/layer6-8_T1_to_T9.jpg,TT,layer6-8,0,100,100,100,,,,,,,,,668.1791531339986,None,4.0,2.880133532002219,668.1791531339986,None,668.1791531339986,None,668.1791531339986,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 102,layer9-17_O12_to_O6.jpg,layer9-17/layer9-17_O12_to_O6.jpg,OO,layer9-17,0,101,101,101,,,,,,,,,673.8483713479945,None,2.0,2.897099794005044,673.8483713479945,None,673.8483713479945,None,673.8483713479945,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 103,layer0-5_T4_to_T9.jpg,layer0-5/layer0-5_T4_to_T9.jpg,TT,layer0-5,0,102,102,102,,,,,,,,,677.2657034069998,None,1.0,2.043505447996722,677.2657034069998,None,677.2657034069998,None,677.2657034069998,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 104,layer6-8_O10_to_T1.jpg,layer6-8/layer6-8_O10_to_T1.jpg,OT,layer6-8,0,103,103,103,,,,,,,,,679.565524779995,None,4.0,4.557820135996735,679.565524779995,None,679.565524779995,None,679.565524779995,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 105,layer0-5_O6_to_T2.jpg,layer0-5/layer0-5_O6_to_T2.jpg,OT,layer0-5,0,104,104,104,,,,,,,,,686.0511283259984,None,1.0,4.299489729994093,686.0511283259984,None,686.0511283259984,None,686.0511283259984,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 106,layer9-17_T11_to_T2.jpg,layer9-17/layer9-17_T11_to_T2.jpg,TT,layer9-17,0,105,105,105,,,,,,,,,690.6193588359965,None,2.0,2.154806685000949,690.6193588359965,None,690.6193588359965,None,690.6193588359965,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
